symbol,month,timestamp,open,high,low,close,volume,unnamed: 8,unnamed: 9,unnamed: 10,unnamed: 11,unnamed: 12,c-o,h-c,l-c,h-o,l-o,h-l,unnamed: 19,unnamed: 20,unnamed: 21,unnamed: 22,unnamed: 23,unnamed: 24,unnamed: 25,hc<co,hc<ho,lc<co,up,961 / 776,958 / 799,unnamed: 32,unnamed: 33,J,K,L,next_open,next_close,J_next,U,body_pct,upper_wick_pct,lower_wick_pct,next_body_pct,next_move_pct,U_pct,abs_U_pct,direction
BTCUSDT,2026-07,2026-07-01 14:00:00+00:00,59498.0300000000,60092.0000000000,59278.0000000000,59542.0000000000,0.0000000000,0,59542,60147.1500000000,1.0000000000,1.0000000000,43.9700000000,550.0000000000,-264.0000000000,593.9700000000,-220.0300000000,814.0000000000,561.1900000000,,h-o,1.0000000000,,,,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,,43.9700000000,87.9400000000,43.9700000000,550.0000000000,264.0000000000,59541.9900000000,60147.1500000000,605.1600000000,561.1900000000,0.0007390161,0.0092440035,0.0044371217,0.0101635837,0.0109099411,0.0094320770,0.0094320770,1
ETHUSDT,2026-07,2026-07-01 14:00:00+00:00,1597.2200000000,1617.0400000000,1591.2000000000,1601.1800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9600000000,15.8600000000,9.9800000000,1601.1900000000,1620.0900000000,18.9000000000,14.9400000000,0.0024793078,0.0099297529,0.0062483565,0.0118037210,0.0143186286,0.0093537521,0.0093537521,1
SOLUSDT,2026-07,2026-07-01 14:00:00+00:00,76.0400000000,77.2700000000,75.6400000000,76.9700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9300000000,0.3000000000,1.3300000000,76.9700000000,77.4300000000,0.4600000000,-0.4700000000,0.0122304050,0.0039452920,0.0174907943,0.0059763544,0.0182798527,-0.0061809574,0.0061809574,1
XRPUSDT,2026-07,2026-07-01 14:00:00+00:00,1.0494000000,1.0606000000,1.0466000000,1.0522000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028000000,0.0084000000,0.0056000000,1.0521000000,1.0606000000,0.0085000000,0.0057000000,0.0026681913,0.0080045740,0.0053363827,0.0080790799,0.0106727654,0.0054316752,0.0054316752,1
BTCUSDT,2026-07,2026-07-01 15:00:00+00:00,59541.9900000000,60536.5500000000,59520.5100000000,60147.1500000000,0.0000000000,1.609244992,60112.58342,59920.0000000000,-1.0000000000,-1.0000000000,605.1600000000,389.4000000000,-626.6400000000,994.5600000000,-21.4800000000,1016.0400000000,-832.3100000000,-21.4800000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,605.1600000000,1210.3200000000,605.1600000000,389.4000000000,626.6400000000,60147.1500000000,59920.0000000000,-227.1500000000,-832.3100000000,0.0101635837,0.0065399225,0.0105243375,-0.0037765713,0.0063486289,-0.0139785385,0.0139785385,-1
ETHUSDT,2026-07,2026-07-01 15:00:00+00:00,1601.1900000000,1631.0000000000,1600.9800000000,1620.0900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9000000000,10.9100000000,19.1100000000,1620.1000000000,1614.5400000000,-5.5600000000,-24.4600000000,0.0118037210,0.0068136823,0.0119348734,-0.0034318869,0.0083375489,-0.0152761384,0.0152761384,-1
SOLUSDT,2026-07,2026-07-01 15:00:00+00:00,76.9700000000,77.8000000000,76.8200000000,77.4300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4600000000,0.3700000000,0.6100000000,77.4300000000,77.1700000000,-0.2600000000,-0.7200000000,0.0059763544,0.0048070677,0.0079251656,-0.0033578716,0.0025984150,-0.0093542939,0.0093542939,-1
XRPUSDT,2026-07,2026-07-01 15:00:00+00:00,1.0521000000,1.0654000000,1.0516000000,1.0606000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085000000,0.0048000000,0.0090000000,1.0606000000,1.0572000000,-0.0034000000,-0.0119000000,0.0080790799,0.0045623040,0.0085543199,-0.0032057326,0.0048474480,-0.0113107119,0.0113107119,-1
BTCUSDT,2026-07,2026-07-01 16:00:00+00:00,60147.1500000000,60267.1700000000,59865.7500000000,59920.0000000000,0.0000000000,-0.156263502,59963.97255,60190.6000000000,1.0000000000,1.0000000000,-227.1500000000,347.1700000000,-54.2500000000,120.0200000000,-281.4000000000,401.4200000000,497.7500000000,,0,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-227.1500000000,454.3000000000,-227.1500000000,347.1700000000,54.2500000000,59920.0000000000,60190.6000000000,270.6000000000,497.7500000000,-0.0037765713,0.0057720108,0.0009019546,0.0045160214,0.0007223950,0.0082755376,0.0082755376,1
ETHUSDT,2026-07,2026-07-01 16:00:00+00:00,1620.1000000000,1629.2600000000,1612.7700000000,1614.5400000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5600000000,14.7200000000,1.7700000000,1614.5400000000,1622.7200000000,8.1800000000,13.7400000000,-0.0034318869,0.0090858589,0.0010925252,0.0050664586,0.0016171841,0.0084809580,0.0084809580,1
SOLUSDT,2026-07,2026-07-01 16:00:00+00:00,77.4300000000,78.2500000000,76.9100000000,77.1700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2600000000,1.0800000000,0.2600000000,77.1700000000,77.7700000000,0.6000000000,0.8600000000,-0.0033578716,0.0139480821,0.0033578716,0.0077750421,0.0043910629,0.0111068061,0.0111068061,1
XRPUSDT,2026-07,2026-07-01 16:00:00+00:00,1.0606000000,1.0648000000,1.0556000000,1.0572000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0034000000,0.0076000000,0.0016000000,1.0572000000,1.0619000000,0.0047000000,0.0081000000,-0.0032057326,0.0071657552,0.0015085800,0.0044457056,0.0012257213,0.0076371865,0.0076371865,1
BTCUSDT,2026-07,2026-07-01 17:00:00+00:00,59920.0000000000,60239.8400000000,59787.3500000000,60190.6000000000,0.0000000000,8.189480097,59104.26547,60171.1600000000,1.0000000000,-1.0000000000,270.6000000000,49.2400000000,-403.2500000000,319.8400000000,-132.6500000000,452.4900000000,-290.0300000000,-132.6500000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,270.6000000000,541.2000000000,270.6000000000,49.2400000000,403.2500000000,60190.5900000000,60171.1600000000,-19.4300000000,-290.0300000000,0.0045160214,0.0008217623,0.0067298064,-0.0003228079,0.0041915888,-0.0048402870,0.0048402870,-1
ETHUSDT,2026-07,2026-07-01 17:00:00+00:00,1614.5400000000,1624.7900000000,1607.1700000000,1622.7200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1800000000,2.0700000000,15.5500000000,1622.7200000000,1616.5900000000,-6.1300000000,-14.3100000000,0.0050664586,0.0012820989,0.0096312262,-0.0037776080,0.0012697115,-0.0088632056,0.0088632056,-1
SOLUSDT,2026-07,2026-07-01 17:00:00+00:00,77.1700000000,77.9800000000,76.8500000000,77.7700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000,0.2100000000,0.9200000000,77.7700000000,77.4200000000,-0.3500000000,-0.9500000000,0.0077750421,0.0027212647,0.0119217312,-0.0045004500,0.0032396009,-0.0123104833,0.0123104833,-1
XRPUSDT,2026-07,2026-07-01 17:00:00+00:00,1.0572000000,1.0629000000,1.0547000000,1.0619000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047000000,0.0010000000,0.0072000000,1.0620000000,1.0603000000,-0.0017000000,-0.0064000000,0.0044457056,0.0009458948,0.0068104427,-0.0016007533,0.0029322739,-0.0060537268,0.0060537268,-1
BTCUSDT,2026-07,2026-07-01 18:00:00+00:00,60190.5900000000,60298.0000000000,60016.4000000000,60171.1600000000,0.0000000000,0,60171.16,60028.6700000000,-1.0000000000,-1.0000000000,-19.4300000000,126.8400000000,-154.7600000000,107.4100000000,-174.1900000000,281.6000000000,-123.0600000000,-174.1900000000,,-1.0000000000,c-o,,,1.0000000000,1.0000000000,0.0000000000,2.0000000000,,,-19.4300000000,38.8600000000,-19.4300000000,126.8400000000,154.7600000000,60171.1600000000,60028.6700000000,-142.4900000000,-123.0600000000,-0.0003228079,0.0021073061,0.0025711660,-0.0023680780,-0.0026901215,-0.0020445056,0.0020445056,-1
ETHUSDT,2026-07,2026-07-01 18:00:00+00:00,1622.7200000000,1624.5000000000,1612.0100000000,1616.5900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1300000000,7.9100000000,4.5800000000,1616.5900000000,1618.0900000000,1.5000000000,7.6300000000,-0.0037776080,0.0048745317,0.0028224216,0.0009278791,-0.0028532341,0.0047019819,0.0047019819,1
SOLUSDT,2026-07,2026-07-01 18:00:00+00:00,77.7700000000,77.9100000000,77.2900000000,77.4200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3500000000,0.4900000000,0.1300000000,77.4200000000,77.0000000000,-0.4200000000,-0.0700000000,-0.0045004500,0.0063006301,0.0016715957,-0.0054249548,-0.0099009901,-0.0009000900,0.0009000900,-1
XRPUSDT,2026-07,2026-07-01 18:00:00+00:00,1.0620000000,1.0642000000,1.0581000000,1.0603000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017000000,0.0039000000,0.0022000000,1.0602000000,1.0614000000,0.0012000000,0.0029000000,-0.0016007533,0.0036723164,0.0020715631,0.0011318619,-0.0005649718,0.0027306968,0.0027306968,1
BTCUSDT,2026-07,2026-07-01 19:00:00+00:00,60171.1600000000,60352.9300000000,60000.0000000000,60028.6700000000,0.0000000000,-0.088416703,60043.8034,60126.0000000000,-1.0000000000,1.0000000000,-142.4900000000,324.2600000000,-28.6700000000,181.7700000000,-171.1600000000,352.9300000000,239.1000000000,,h-c,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-142.4900000000,284.9800000000,-142.4900000000,324.2600000000,28.6700000000,60029.3900000000,60126.0000000000,96.6100000000,239.1000000000,-0.0023680780,0.0053889604,0.0004764741,0.0016093783,-0.0007505257,0.0039736645,0.0039736645,1
ETHUSDT,2026-07,2026-07-01 19:00:00+00:00,1616.5900000000,1624.0000000000,1614.4200000000,1618.0900000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5000000000,5.9100000000,3.6700000000,1618.0700000000,1617.6800000000,-0.3900000000,-1.8900000000,0.0009278791,0.0036558435,0.0022702108,-0.0002410279,0.0006742588,-0.0011691276,0.0011691276,-1
SOLUSDT,2026-07,2026-07-01 19:00:00+00:00,77.4200000000,77.6900000000,76.8000000000,77.0000000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4200000000,0.6900000000,0.2000000000,77.0100000000,77.4200000000,0.4100000000,0.8300000000,-0.0054249548,0.0089124257,0.0025833118,0.0053239839,0.0000000000,0.0107207440,0.0107207440,1
XRPUSDT,2026-07,2026-07-01 19:00:00+00:00,1.0602000000,1.0656000000,1.0590000000,1.0614000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012000000,0.0042000000,0.0024000000,1.0614000000,1.0583000000,-0.0031000000,-0.0043000000,0.0011318619,0.0039615167,0.0022637238,-0.0029206708,-0.0017921147,-0.0040558385,0.0040558385,-1
BTCUSDT,2026-07,2026-07-01 20:00:00+00:00,60029.3900000000,60198.0000000000,59876.0000000000,60126.0000000000,0.0000000000,3.472222222,59593.39583,60815.9900000000,1.0000000000,1.0000000000,96.6100000000,72.0000000000,-250.0000000000,168.6100000000,-153.3900000000,322.0000000000,593.3800000000,,0,1.0000000000,,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,96.6100000000,193.2200000000,96.6100000000,72.0000000000,250.0000000000,60126.0000000000,60815.9900000000,689.9900000000,593.3800000000,0.0016093783,0.0011994125,0.0041646267,0.0114757343,0.0131035814,0.0098848248,0.0098848248,1
ETHUSDT,2026-07,2026-07-01 20:00:00+00:00,1618.0700000000,1620.4600000000,1610.3800000000,1617.6800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3900000000,2.7800000000,7.3000000000,1617.6700000000,1632.1200000000,14.4500000000,14.8400000000,-0.0002410279,0.0017180963,0.0045115477,0.0089326006,0.0086831843,0.0091714203,0.0091714203,1
SOLUSDT,2026-07,2026-07-01 20:00:00+00:00,77.0100000000,77.5100000000,76.5900000000,77.4200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4100000000,0.0900000000,0.8300000000,77.4300000000,78.4200000000,0.9900000000,0.5800000000,0.0053239839,0.0011686794,0.0107778211,0.0127857420,0.0183093105,0.0075314894,0.0075314894,1
XRPUSDT,2026-07,2026-07-01 20:00:00+00:00,1.0614000000,1.0617000000,1.0561000000,1.0583000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0031000000,0.0034000000,0.0022000000,1.0583000000,1.0665000000,0.0082000000,0.0113000000,-0.0029206708,0.0032033164,0.0020727341,0.0077482755,0.0048049746,0.0106463162,0.0106463162,1
BTCUSDT,2026-07,2026-07-01 21:00:00+00:00,60126.0000000000,60846.9500000000,60124.8900000000,60815.9900000000,0.0000000000,22.32235142,60791.21219,60478.0100000000,1.0000000000,-1.0000000000,689.9900000000,30.9600000000,-691.1000000000,720.9500000000,-1.1100000000,722.0600000000,-1027.9700000000,-1.1100000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,689.9900000000,1379.9800000000,689.9900000000,30.9600000000,691.1000000000,60815.9900000000,60478.0100000000,-337.9800000000,-1027.9700000000,0.0114757343,0.0005149187,0.0114941955,-0.0055574200,0.0058545388,-0.0170969298,0.0170969298,-1
ETHUSDT,2026-07,2026-07-01 21:00:00+00:00,1617.6700000000,1638.6300000000,1617.5500000000,1632.1200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4500000000,6.5100000000,14.5700000000,1632.1100000000,1621.6300000000,-10.4800000000,-24.9300000000,0.0089326006,0.0040243066,0.0090067814,-0.0064211358,0.0024479653,-0.0154110542,0.0154110542,-1
SOLUSDT,2026-07,2026-07-01 21:00:00+00:00,77.4300000000,78.7000000000,77.4300000000,78.4200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9900000000,0.2800000000,0.9900000000,78.4100000000,77.8700000000,-0.5400000000,-1.5300000000,0.0127857420,0.0036161694,0.0127857420,-0.0068868767,0.0056825520,-0.0197597830,0.0197597830,-1
XRPUSDT,2026-07,2026-07-01 21:00:00+00:00,1.0583000000,1.0692000000,1.0580000000,1.0665000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082000000,0.0027000000,0.0085000000,1.0664000000,1.0616000000,-0.0048000000,-0.0130000000,0.0077482755,0.0025512615,0.0080317490,-0.0045011253,0.0031182084,-0.0122838515,0.0122838515,-1
BTCUSDT,2026-07,2026-07-01 22:00:00+00:00,60815.9900000000,61334.0000000000,60339.0000000000,60478.0100000000,0.0000000000,-0.162396757,60555.47163,60024.0000000000,1.0000000000,-1.0000000000,-337.9800000000,855.9900000000,-139.0100000000,518.0100000000,-476.9900000000,995.0000000000,-116.0200000000,-476.9900000000,,-1.0000000000,l-c,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,,,-337.9800000000,675.9600000000,-337.9800000000,855.9900000000,139.0100000000,60478.0000000000,60024.0000000000,-454.0000000000,-116.0200000000,-0.0055574200,0.0140750812,0.0022857475,-0.0075068620,-0.0130227264,-0.0019077220,0.0019077220,-1
ETHUSDT,2026-07,2026-07-01 22:00:00+00:00,1632.1100000000,1646.2600000000,1620.5800000000,1621.6300000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4800000000,24.6300000000,1.0500000000,1621.6200000000,1609.5800000000,-12.0400000000,-1.5600000000,-0.0064211358,0.0150908946,0.0006433390,-0.0074246741,-0.0138042166,-0.0009558179,0.0009558179,-1
SOLUSDT,2026-07,2026-07-01 22:00:00+00:00,78.4100000000,78.9600000000,77.7700000000,77.8700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5400000000,1.0900000000,0.1000000000,77.8600000000,77.4600000000,-0.4000000000,0.1400000000,-0.0068868767,0.0139012881,0.0012753475,-0.0051374261,-0.0121158016,0.0017854865,0.0017854865,-1
XRPUSDT,2026-07,2026-07-01 22:00:00+00:00,1.0664000000,1.0738000000,1.0601000000,1.0616000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0048000000,0.0122000000,0.0015000000,1.0615000000,1.0530000000,-0.0085000000,-0.0037000000,-0.0045011253,0.0114403601,0.0014066017,-0.0080075365,-0.0125656414,-0.0034696174,0.0034696174,-1
BTCUSDT,2026-07,2026-07-01 23:00:00+00:00,60478.0000000000,60478.0000000000,59984.8600000000,60024.0000000000,0.0000000000,-0.086211454,60066.51432,59761.7300000000,-1.0000000000,1.0000000000,-454.0000000000,454.0000000000,-39.1400000000,0.0000000000,-493.1400000000,493.1400000000,191.7300000000,,h-c,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-454.0000000000,908.0000000000,-454.0000000000,454.0000000000,39.1400000000,60024.0000000000,59761.7300000000,-262.2700000000,191.7300000000,-0.0075068620,0.0075068620,0.0006471775,-0.0043694189,-0.0118434803,0.0031702437,0.0031702437,-1
ETHUSDT,2026-07,2026-07-01 23:00:00+00:00,1621.6200000000,1621.6300000000,1608.3500000000,1609.5800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0400000000,12.0500000000,1.2300000000,1609.5900000000,1603.4200000000,-6.1700000000,5.8700000000,-0.0074246741,0.0074308408,0.0007585008,-0.0038332743,-0.0112233446,0.0036198370,0.0036198370,-1
SOLUSDT,2026-07,2026-07-01 23:00:00+00:00,77.8600000000,77.9000000000,77.2600000000,77.4600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4000000000,0.4400000000,0.2000000000,77.4600000000,77.2600000000,-0.2000000000,0.2000000000,-0.0051374261,0.0056511688,0.0025687131,-0.0025819778,-0.0077061392,0.0025687131,0.0025687131,-1
XRPUSDT,2026-07,2026-07-01 23:00:00+00:00,1.0615000000,1.0615000000,1.0521000000,1.0530000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0085000000,0.0085000000,0.0009000000,1.0531000000,1.0478000000,-0.0053000000,0.0032000000,-0.0080075365,0.0080075365,0.0008478568,-0.0050327604,-0.0129062647,0.0030146020,0.0030146020,-1
BTCUSDT,2026-07,2026-07-02 00:00:00+00:00,60024.0000000000,60028.0000000000,59588.0000000000,59761.7300000000,0.0000000000,-0.652458031,60046.2017,60175.9200000000,-1.0000000000,1.0000000000,-262.2700000000,266.2700000000,-173.7300000000,4.0000000000,-436.0000000000,440.0000000000,676.4500000000,,0,1.0000000000,,,,1.0000000000,1.0000000000,1.0000000000,3.0000000000,True,,-262.2700000000,524.5400000000,-262.2700000000,266.2700000000,173.7300000000,59761.7400000000,60175.9200000000,414.1800000000,676.4500000000,-0.0043694189,0.0044360589,0.0028943423,0.0069305211,0.0025309876,0.0112696588,0.0112696588,1
ETHUSDT,2026-07,2026-07-02 00:00:00+00:00,1609.5900000000,1609.8000000000,1597.2200000000,1603.4200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1700000000,6.3800000000,6.2000000000,1603.4200000000,1620.4800000000,17.0600000000,23.2300000000,-0.0038332743,0.0039637423,0.0038519126,0.0106397575,0.0067656981,0.0144322467,0.0144322467,1
SOLUSDT,2026-07,2026-07-02 00:00:00+00:00,77.4600000000,77.4600000000,76.9000000000,77.2600000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2000000000,0.2000000000,0.3600000000,77.2700000000,78.2000000000,0.9300000000,1.1300000000,-0.0025819778,0.0025819778,0.0046475600,0.0120357189,0.0095533178,0.0145881745,0.0145881745,1
XRPUSDT,2026-07,2026-07-02 00:00:00+00:00,1.0531000000,1.0531000000,1.0451000000,1.0478000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0053000000,0.0053000000,0.0027000000,1.0479000000,1.0574000000,0.0095000000,0.0148000000,-0.0050327604,0.0050327604,0.0025638591,0.0090657505,0.0040831830,0.0140537461,0.0140537461,1
BTCUSDT,2026-07,2026-07-02 01:00:00+00:00,59761.7400000000,60324.9900000000,59715.8000000000,60175.9200000000,0.0000000000,3.086603609,60034.12143,60423.1000000000,-1.0000000000,-1.0000000000,414.1800000000,149.0700000000,-460.1200000000,563.2500000000,-45.9400000000,609.1900000000,-166.9900000000,-45.9400000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,414.1800000000,828.3600000000,414.1800000000,149.0700000000,460.1200000000,60175.9100000000,60423.1000000000,247.1900000000,-166.9900000000,0.0069305211,0.0024944053,0.0076992404,0.0041077900,0.0110666122,-0.0027942627,0.0027942627,1
ETHUSDT,2026-07,2026-07-02 01:00:00+00:00,1603.4200000000,1625.0000000000,1602.6300000000,1620.4800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0600000000,4.5200000000,17.8500000000,1620.4700000000,1620.6800000000,0.2100000000,-16.8500000000,0.0106397575,0.0028189744,0.0111324544,0.0001295920,0.0107644909,-0.0105087875,0.0105087875,1
SOLUSDT,2026-07,2026-07-02 01:00:00+00:00,77.2700000000,78.7100000000,77.2300000000,78.2000000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9300000000,0.5100000000,0.9700000000,78.2000000000,78.4400000000,0.2400000000,-0.6900000000,0.0120357189,0.0066002329,0.0125533842,0.0030690537,0.0151417109,-0.0089297269,0.0089297269,1
XRPUSDT,2026-07,2026-07-02 01:00:00+00:00,1.0479000000,1.0600000000,1.0469000000,1.0574000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095000000,0.0026000000,0.0105000000,1.0574000000,1.0601000000,0.0027000000,-0.0068000000,0.0090657505,0.0024811528,0.0100200401,0.0025534329,0.0116423323,-0.0064891688,0.0064891688,1
BTCUSDT,2026-07,2026-07-02 02:00:00+00:00,60175.9100000000,60495.2400000000,60015.6800000000,60423.1000000000,0.0000000000,5.647629609,59518.18031,61058.0000000000,1.0000000000,1.0000000000,247.1900000000,72.1400000000,-407.4200000000,319.3300000000,-160.2300000000,479.5600000000,387.7000000000,,h-l,1.0000000000,,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,247.1900000000,494.3800000000,247.1900000000,72.1400000000,407.4200000000,60423.1100000000,61058.0000000000,634.8900000000,387.7000000000,0.0041077900,0.0011988186,0.0067704834,0.0105074035,0.0146585237,0.0064427775,0.0064427775,1
ETHUSDT,2026-07,2026-07-02 02:00:00+00:00,1620.4700000000,1624.4500000000,1614.6400000000,1620.6800000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2100000000,3.7700000000,6.0400000000,1620.6900000000,1639.4700000000,18.7800000000,18.5700000000,0.0001295920,0.0023264855,0.0037273137,0.0115876571,0.0117249934,0.0114596383,0.0114596383,1
SOLUSDT,2026-07,2026-07-02 02:00:00+00:00,78.2000000000,78.6000000000,77.8000000000,78.4400000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400000000,0.1600000000,0.6400000000,78.4400000000,78.7200000000,0.2800000000,0.0400000000,0.0030690537,0.0020460358,0.0081841432,0.0035696073,0.0066496164,0.0005115090,0.0005115090,1
XRPUSDT,2026-07,2026-07-02 02:00:00+00:00,1.0574000000,1.0614000000,1.0550000000,1.0601000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027000000,0.0013000000,0.0051000000,1.0602000000,1.0678000000,0.0076000000,0.0049000000,0.0025534329,0.0012294307,0.0048231511,0.0071684588,0.0098354454,0.0046340079,0.0046340079,1
BTCUSDT,2026-07,2026-07-02 03:00:00+00:00,60423.1100000000,61121.7800000000,60300.0200000000,61058.0000000000,0.0000000000,11.88428975,59595.16278,60787.9800000000,1.0000000000,-1.0000000000,634.8900000000,63.7800000000,-757.9800000000,698.6700000000,-123.0900000000,821.7600000000,-904.9000000000,-123.0900000000,,-1.0000000000,l-o,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,True,634.8900000000,1269.7800000000,634.8900000000,63.7800000000,757.9800000000,61057.9900000000,60787.9800000000,-270.0100000000,-904.9000000000,0.0105074035,0.0010555564,0.0125445380,-0.0044221895,0.0060385836,-0.0149760580,0.0149760580,-1
ETHUSDT,2026-07,2026-07-02 03:00:00+00:00,1620.6900000000,1642.3200000000,1618.1200000000,1639.4700000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7800000000,2.8500000000,21.3500000000,1639.4600000000,1632.7100000000,-6.7500000000,-25.5300000000,0.0115876571,0.0017585103,0.0131734015,-0.0041172093,0.0074165942,-0.0157525498,0.0157525498,-1
SOLUSDT,2026-07,2026-07-02 03:00:00+00:00,78.4400000000,78.9600000000,77.7600000000,78.7200000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2800000000,0.2400000000,0.9600000000,78.7100000000,78.2900000000,-0.4200000000,-0.7000000000,0.0035696073,0.0030596634,0.0122386537,-0.0053360437,-0.0019122896,-0.0089240184,0.0089240184,-1
XRPUSDT,2026-07,2026-07-02 03:00:00+00:00,1.0602000000,1.0703000000,1.0564000000,1.0678000000,0.0000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0076000000,0.0025000000,0.0114000000,1.0679000000,1.0648000000,-0.0031000000,-0.0107000000,0.0071684588,0.0023580457,0.0107526882,-0.0029028935,0.0043388040,-0.0100924354,0.0100924354,-1
